time,open,high,low,close,K,D,RSI
2021-04-29T22:00:00+02:00,252.04,252.04,251.13,251.13,54.36111362222039,34.981823329657395,36.43569676854458
2021-04-30T14:00:00+02:00,250.08,251.43,249.45,250.65,66.10481941840122,51.44151311978522,35.403439542633095
2021-04-30T16:00:00+02:00,250.65,253.08,250.52,251.91,68.10617070211934,62.857367914246844,40.19331860559332
2021-04-30T18:00:00+02:00,251.87,252.18,251.08,251.22,73.12680168442027,69.11259726831348,38.50931069114534
2021-04-30T20:00:00+02:00,251.36,252.63,251.2,252.19,88.45692739278024,76.56329992643981,42.17704503092277
2021-04-30T22:00:00+02:00,252.24,252.69,252.18,252.4,92.18980495245349,84.59117800988453,42.970136153292884
2021-05-03T14:00:00+02:00,252.85,253.64,251.84,253.2,99.99999999999999,93.54891078174444,46.00826021464563
2021-05-03T16:00:00+02:00,253.12,254.33,251.82,252.69,97.00060024104779,96.39680173116695,44.38494186681378
2021-05-03T18:00:00+02:00,252.68,252.68,251.14,251.41,86.86117893976036,94.62059306026924,40.52065937529404
2021-05-03T20:00:00+02:00,251.44,251.98,251.32,251.97,81.05221401370419,88.30466439817064,42.86436473414694
2021-05-03T22:00:00+02:00,251.84,251.84,251.18,251.5,75.51894333143044,81.14411209496485,41.39025608168426
2021-05-04T12:00:00+02:00,251.1,251.1,249.31,250.5,64.54081495311671,73.70399076608363,38.366981699873655
2021-05-04T14:00:00+02:00,249.95,251.07,248.9,249.15,37.01644654583954,59.02540161012876,34.6837890242999
2021-05-04T16:00:00+02:00,249.13,249.41,245.77,246.14,12.215783653732146,37.924348384229326,28.18658292731608
2021-05-04T18:00:00+02:00,246.1,247.07,245.79,246.02,-3.789561257387201e-14,16.41074339985708,27.96169659571831
2021-05-04T20:00:00+02:00,246.03,247.91,245.94,247.91,15.860338117934768,9.35870725722215,36.548434621608564
2021-05-04T22:00:00+02:00,247.7,247.7,247.31,247.31,29.077385002244856,14.979241040059721,35.11736491927972
2021-05-05T12:00:00+02:00,248.65,249.24,248.65,248.77,53.44687807647739,32.7948670655522,41.1552648094727
2021-05-05T14:00:00+02:00,249.19,249.49,248.4,248.66,61.386361260225534,47.97020811298245,40.846846272916
2021-05-05T16:00:00+02:00,248.5,248.75,247.41,248.59,71.583636777792,62.1389587048315,40.63813836030452
2021-05-05T18:00:00+02:00,248.6,248.885,247.24,247.47,66.26869169156979,66.41289657652896,37.349822049826884
2021-05-05T20:00:00+02:00,247.52,247.57,245.82,246.54,57.83056796643649,65.22763214526594,34.82960502650499
2021-05-06T12:00:00+02:00,246.41,246.41,246.41,246.41,48.99457016515396,57.6979432743866,34.47937460182659
2021-05-06T14:00:00+02:00,246.15,246.59,244.69,245.41,39.537448835782925,48.78752898912432,31.828085039650304
2021-05-06T16:00:00+02:00,245.27,248.47,244.92,247.82,57.50908459256661,48.68036786450102,43.16979922023674
2021-05-06T18:00:00+02:00,247.83,248.33,246.86,247.08,71.33010501034214,56.12554614623041,40.91870120097242
2021-05-06T20:00:00+02:00,247.17,249.86,246.64,249.72,95.06601168503619,74.6350670959815,50.77959819555176
2021-05-06T22:00:00+02:00,249.35,249.65,249.35,249.61,94.51458002095933,86.97023223877908,50.40212279205363
2021-05-07T14:00:00+02:00,250.1,254.22,250.1,252.35,99.44856833592313,96.34305334730607,58.648025562947204
2021-05-07T16:00:00+02:00,252.47,254.3,251.89,254.22,99.44856833592313,97.80390556426839,63.15078816960273
2021-05-07T18:00:00+02:00,254.26,254.26,252.17,252.2,92.44423553315504,97.1137907350003,56.05077915015793
2021-05-07T20:00:00+02:00,252.16,253.47,251.9,252.42,85.49719072956395,92.46333153288056,56.62278150920186
2021-05-07T22:00:00+02:00,252.46,252.6,252.44,252.6,79.07351768554831,85.6716479827556,57.11458405675534
2021-05-08T00:00:00+02:00,252.56,252.56,252.56,252.56,80.04113748152872,81.53728196554685,56.960033178522714
2021-05-10T12:00:00+02:00,251.03,251.03,251.03,251.03,74.32100703156233,77.81188739954631,51.24768307073491
2021-05-10T14:00:00+02:00,251.48,251.6,249.35,251.33,69.15340740048045,74.50518397119036,52.258688382590464
2021-05-10T16:00:00+02:00,251.38,251.7,249.86,250.35,60.368948425556084,67.94778761919947,48.705443159658635
2021-05-10T18:00:00+02:00,250.36,251.08,249.565,249.9,49.00223940707345,59.50819841103652,47.12108600970298
2021-05-10T20:00:00+02:00,249.84,249.86,247.16,247.2,27.260178748837628,45.54378886048892,38.93694044066151
2021-05-10T22:00:00+02:00,247.19,247.19,246.52,246.52,9.299449061293183,28.520622405734617,37.18524525482001
2021-05-11T12:00:00+02:00,244.27,245.04,244.08,244.08,-4.3816802038539514e-14,12.186542603376788,31.67815504417061
2021-05-11T14:00:00+02:00,244.74,245.25,242.59,244.76,3.079453196192926,4.126300752495221,34.58571006429223
2021-05-11T16:00:00+02:00,244.79,246.59,243.9,245.95,11.302942063355188,4.794131753182556,39.442600487988805
2021-05-11T18:00:00+02:00,246,246.42,244.67,245.1,18.685310442772533,11.022568567440082,37.31158772100459
2021-05-11T20:00:00+02:00,245.26,246.49,244.71,246.22,28.837918450964747,19.608723652364024,41.77544660963621
2021-05-11T22:00:00+02:00,246.03,246.03,246.03,246.03,33.143460790975375,26.88889656157075,41.23896943110197
2021-05-12T14:00:00+02:00,245.73,245.73,242.03,242.38,26.953489520242602,29.644956254060773,32.58253619585612
2021-05-12T16:00:00+02:00,242.33,242.33,239.41,239.5,13.721428315857418,24.606126209024996,27.650574972695708
2021-05-12T18:00:00+02:00,239.44,240.35,238.77,239.24,1.1923971086845266,13.955771648261381,27.249560712992363
2021-05-12T20:00:00+02:00,239.33,240.36,238.1,239.06,-4.204044519913926e-14,4.971275141513833,26.95806763341119
2021-05-12T22:00:00+02:00,239.18,239.18,238.76,238.76,-4.204044519913926e-14,0.39746570289468,26.450222258278586
2021-05-13T12:00:00+02:00,238.89,240.8,238.89,240.7,18.553454435027483,6.184484811675666,34.980297809563226
2021-05-13T14:00:00+02:00,240.46,243.67,240.46,243.29,51.88678776836082,23.480080734462618,44.272594259649196
2021-05-13T16:00:00+02:00,243.35,245.58,242.18,243,83.81734367885548,51.41919529408113,43.522569627700555
2021-05-13T18:00:00+02:00,243.01,244.16,241.51,242.29,93.7139940710689,76.47270850609493,41.661672809550915
2021-05-13T20:00:00+02:00,242.43,244.83,242.4,243.04,93.7139940710689,90.41511060699763,44.367641900028644
2021-05-13T22:00:00+02:00,242.67,242.67,242.6,242.6,92.7667577158558,93.39824861933107,43.10445640927121
2021-05-14T12:00:00+02:00,245.65,245.65,245.65,245.65,97.6499862219482,94.7102460029575,53.077235878114365
2021-05-14T14:00:00+02:00,245.65,248.65,245.25,247.75,97.6499862219482,96.02224338658392,58.47431635719284
2021-05-14T16:00:00+02:00,247.75,248.19,246.27,247.62,99.5368372640442,98.27893656931339,58.02934534601211
2021-05-14T18:00:00+02:00,247.62,248.79,247.49,248.745,99.5368372640442,98.90788691667872,60.80873657910735
2021-05-14T20:00:00+02:00,248.77,249.18,248.02,248.02,96.9446304979167,98.67276834200158,58.13680538021113
2021-05-14T22:00:00+02:00,248.43,249,248.43,249,97.25722887902839,97.91289888032964,60.65354155284386
2021-05-15T00:00:00+02:00,249.28,249.28,249.28,249.28,97.25722887902839,97.15302941865771,61.36814890804105
2021-05-17T12:00:00+02:00,247.62,247.62,247.62,247.62,91.79441053288593,95.43628943031412,54.99150481032868
2021-05-17T14:00:00+02:00,246.86,247.23,245,245.52,69.62410871164654,86.22524937452017,48.17218043414348
2021-05-17T16:00:00+02:00,245.45,245.66,244.05,244.37,41.75031758916811,67.72294561123341,44.889322952158224
2021-05-17T18:00:00+02:00,244.35,244.96,243.52,243.76,19.086439398301618,43.48695523303865,43.20730889658841
2021-05-17T20:00:00+02:00,243.75,245.225,243.56,245.17,17.10498497140541,25.980580652958277,48.05264559306086
2021-05-18T12:00:00+02:00,246.66,246.66,246.6,246.6,28.75799590707037,21.649806758925692,52.480608665378064
2021-05-18T14:00:00+02:00,246.54,246.54,244.95,245.26,35.53471515280942,27.132565343761627,48.323843682306666
2021-05-18T16:00:00+02:00,245.3,246.09,244.89,245.06,34.779847204281324,33.0241860880536,47.716361135418985
2021-05-18T18:00:00+02:00,245.05,245.93,245.05,245.12,26.33161298876497,32.2153917819518,47.927848194013066
2021-05-18T20:00:00+02:00,245.12,245.33,242.9,243.03,16.94046371282903,26.017307968625,41.6134567267441
2021-05-18T22:00:00+02:00,242.83,243.15,242.77,243.15,9.460406558461804,17.577494420018493,42.08525070763745
2021-05-19T12:00:00+02:00,239,239,239,239,0.7960876274582868,9.065652632916267,32.34968448593111
2021-05-19T14:00:00+02:00,239.09,241.2,238.65,240.01,5.238300825864724,5.164931670594832,36.21687065553264
2021-05-19T16:00:00+02:00,239.99,241.87,239.65,241.48,17.85717965210445,7.963856035142381,41.46186228900468
2021-05-19T18:00:00+02:00,241.54,242.62,241.33,241.57,33.468074533878706,18.85451833728252,41.77753672308053
2021-05-19T20:00:00+02:00,241.46,243.23,240.44,243.23,53.964220551418435,35.096491579133755,47.41065104201184
2021-05-19T22:00:00+02:00,243.13,243.13,242.71,242.71,63.006307334348755,50.14620080654853,45.9121215659422
2021-05-20T12:00:00+02:00,242.98,242.99,242.98,242.99,71.46443136374268,62.81165308316985,46.88563232916315
2021-05-20T14:00:00+02:00,243.75,246.43,243.75,245.52,79.85940548112984,71.44338139307365,54.801709091618186
2021-05-20T16:00:00+02:00,245.52,247.94,245.52,247.31,90.73568557783479,80.68650747423567,59.41089904313965
2021-05-20T18:00:00+02:00,247.36,247.51,246.4,247.3,99.95512902971258,90.18340669622563,59.37447115450956
2021-05-20T20:00:00+02:00,247.31,247.51,246.17,246.42,95.89386242286696,95.52822567680467,56.11381483248338
2021-05-20T22:00:00+02:00,246.1,246.22,246.1,246.22,90.91586888918317,95.58828678058747,55.36958251075725
2021-05-21T12:00:00+02:00,247.2,247.2,247.2,247.2,89.57861039642394,92.12944723615793,58.288835984779354
2021-05-21T14:00:00+02:00,247.19,248.29,246.585,247.56,93.55370499329267,91.34939475963317,59.34094146561533
2021-05-21T16:00:00+02:00,247.58,247.77,245.48,245.49,86.91025806861258,90.01419115277629,51.32445844625437
2021-05-21T18:00:00+02:00,245.49,245.93,244.98,245.59,73.90586437279691,84.78994247823397,51.664172054860664
2021-05-21T20:00:00+02:00,245.64,245.98,244.75,245.22,56.70549966680451,72.50720736940458,50.2663060879889
2021-05-21T22:00:00+02:00,245.03,245.03,245.03,245.03,43.91576845452221,58.17571083137445,49.52526981294808
2021-05-24T14:00:00+02:00,246.73,250.04,246.73,249.62,58.302291613384476,52.974519911570304,63.51759115653928
2021-05-24T16:00:00+02:00,249.64,250.86,249.64,250.67,75.58882832935377,59.26896279908672,65.84981445174611
2021-05-24T18:00:00+02:00,250.66,251.04,250.05,250.58,99.21120979629052,77.70077657967614,65.46351522501308
2021-05-24T20:00:00+02:00,250.62,251.15,250.53,250.86,99.21120979629052,91.33708264064484,66.12923956481376
2021-05-25T14:00:00+02:00,251.76,252.66,250.84,251.37,99.21120979629052,99.21120979629042,67.36325329800735
2021-05-25T16:00:00+02:00,251.38,252.01,250.82,251.69,99.99999999999994,99.47413986419356,68.14741250985792
2021-05-25T18:00:00+02:00,251.72,251.94,250.95,251.13,94.71572572352586,97.97564517327201,65.1952772210746
2021-05-25T20:00:00+02:00,251.135,251.86,250.9,251.78,92.63168621851194,95.78247064734582,66.98313407840692
2021-05-25T22:00:00+02:00,251.37,251.37,251.37,251.37,86.50497502558596,91.28412898920783,64.72463780693525
2021-05-26T12:00:00+02:00,252.4,252.4,252.4,252.4,90.94091098203184,90.02585740870983,67.67347619233325
2021-05-26T14:00:00+02:00,251.15,252.84,251.04,251.29,81.46378827953936,86.30322476238564,61.68860413874876
2021-05-26T16:00:00+02:00,251.35,251.78,250.875,251.34,76.32228219085904,82.90899381747666,61.852262005122185
2021-05-26T18:00:00+02:00,251.36,251.63,250.82,251,62.54402576338464,73.44336541126093,59.97605647312194
2021-05-26T20:00:00+02:00,250.97,251.58,250.76,251.49,48.11279567504827,62.32636787643056,61.775619758982586
2021-05-27T12:00:00+02:00,250.18,250.18,250.18,250.18,26.047679623321226,45.56816702058462,54.69523817243674
2021-05-27T14:00:00+02:00,250.53,251.44,250.27,250.29,8.492530507413777,27.551001935261002,55.15997964187312
2021-05-27T16:00:00+02:00,250.25,251.38,250.13,250.97,9.405996428193282,14.648735519642676,58.026429816076885
2021-05-27T18:00:00+02:00,250.98,251.06,250.13,250.22,9.405996428193282,9.10150778793336,53.931397755870954
2021-05-27T20:00:00+02:00,250.22,250.33,249.28,249.4,8.254406958270025,9.022133271552109,49.79383755167405
2021-05-27T22:00:00+02:00,250.1,250.22,250.1,250.22,7.1431235023112585,8.2678422962581,53.62533156128184
2021-05-28T14:00:00+02:00,250.6,252.05,250.36,251.19,21.94681497643859,12.448115145673205,57.73437717483018
2021-05-28T16:00:00+02:00,251.19,251.74,250.58,251.67,40.30341647960268,23.131118319450753,59.64011959808872
2021-05-28T18:00:00+02:00,251.68,252.07,250.6,250.78,42.33296513859849,34.8610655315465,54.713959460076225
2021-05-28T20:00:00+02:00,250.82,250.96,249.57,249.8,27.637457463776148,36.75794636065902,49.83297333680424
2021-05-28T22:00:00+02:00,249.68,250.01,249.68,250.01,12.186371381759926,27.385597994711436,50.844915697801255
2021-06-01T12:00:00+02:00,250.59,250.59,250.59,250.59,13.677994185608355,17.83394101038139,53.627155341683775
2021-06-01T14:00:00+02:00,251.12,251.3,249.44,250.03,15.941765422666796,13.935376996678274,50.64644501121111
2021-06-01T16:00:00+02:00,249.97,250.05,247.68,248.33,13.036250001518928,14.218669869931276,42.858580717338995
2021-06-01T18:00:00+02:00,248.34,248.37,247.71,248.27,2.371955036363378,10.449990153516284,42.60954404315329
2021-06-01T20:00:00+02:00,248.26,248.47,246.96,247.39,-4.707345624410664e-14,5.136068345960669,39.02764021910007
2021-06-01T22:00:00+02:00,247.44,247.44,247.35,247.35,-4.707345624410664e-14,0.7906516787876763,38.867699929717915
2021-06-02T14:00:00+02:00,248.23,248.9,247.32,248.47,10.78919097660554,3.5963969922017305,45.591228015165434
2021-06-02T16:00:00+02:00,248.47,249.27,247.97,248.12,18.967124501169078,9.918771825924772,43.96396394548609
2021-06-02T18:00:00+02:00,248.13,248.29,245.98,246.3,18.967124501169078,16.241146659647814,36.64036486133408
2021-06-02T20:00:00+02:00,246.28,247.43,245.86,247.28,16.26680510219052,18.067018034842807,42.221626732809895
2021-06-03T12:00:00+02:00,245.22,245.22,245.22,245.22,8.08887157762698,14.440933726995441,35.202015096639
2021-06-03T14:00:00+02:00,245.44,246.05,243.62,243.78,8.08887157762698,10.814849419148075,31.286290398018707
2021-06-03T16:00:00+02:00,243.76,246.31,243,245.44,12.439958078687326,9.539233744647008,39.623873098243
2021-06-03T18:00:00+02:00,245.49,245.81,244.96,245.31,24.28104871475684,14.936626123690296,39.22249659860249
2021-06-03T20:00:00+02:00,245.3,246.01,244.88,245.68,41.09637647401046,25.939127755818124,41.05271075673839
2021-06-04T14:00:00+02:00,246.01,249.54,246.01,248.99,61.989751728656415,42.45572563914115,54.308496038919344
2021-06-04T16:00:00+02:00,248.98,251.63,248.98,251.19,83.48199442592023,62.18937420952895,60.643381535665256
2021-06-04T18:00:00+02:00,251.24,251.3,250.61,250.98,99.03241806555195,81.5013880733761,59.791219804683344
2021-06-04T20:00:00+02:00,250.99,251.4,250.55,250.66,96.5346081579014,93.01634021645778,58.443528542562845
2021-06-07T12:00:00+02:00,250.44,250.44,250.35,250.35,92.51219360891184,96.0264066107883,57.100789820422804
2021-06-07T14:00:00+02:00,250.39,252.19,249.835,252.1,93.47977554335985,94.1755257700576,62.35835555189934
2021-06-07T16:00:00+02:00,252.09,253.21,251.95,252.41,95.9775854510104,93.98985153442727,63.21830995301719
2021-06-07T18:00:00+02:00,252.41,252.81,252.04,252.29,99.37742777511164,96.27826292316054,62.621910299231224
2021-06-07T20:00:00+02:00,252.3,254.09,252.105,253.88,99.37742777511164,98.24414700041113,67.05660220611153
2021-06-07T22:00:00+02:00,254.02,254.02,253.9,253.9,99.37742777511166,99.37742777511154,67.10946314449207
2021-06-08T14:00:00+02:00,255.3,256,254.34,254.78,99.99999999999996,99.58495185007432,69.43353252358565
2021-06-08T16:00:00+02:00,254.77,255.3,252.89,253.14,90.48496467231332,96.62079748247488,60.80976030021891
2021-06-08T18:00:00+02:00,252.95,253.415,252.57,252.76,78.20936560960327,89.56477676063876,58.981784851184116
2021-06-08T20:00:00+02:00,252.75,253.75,252.52,252.58,53.212079272603376,73.9688031848399,58.090986487642425
2021-06-09T12:00:00+02:00,253.28,253.28,253.28,253.28,38.80860021178446,56.7433483646636,60.58410600972553
2021-06-09T14:00:00+02:00,254.01,255.52,253.42,254.73,39.64709320249447,43.889257562294,65.20200592994291
2021-06-09T16:00:00+02:00,254.725,254.92,253.22,254.27,46.42487544017922,41.626856284819276,62.69263883650341
2021-06-09T18:00:00+02:00,254.19,255.33,254.17,254.84,57.049587176514315,47.70718527306257,64.51506109391039
2021-06-09T20:00:00+02:00,254.86,255.04,253.38,253.64,35.15335991518102,46.20927417729141,58.08240752900866
2021-06-10T14:00:00+02:00,252.65,256.34,252.05,255.87,40.516117072293696,44.239688054662906,65.05537627664808
2021-06-10T16:00:00+02:00,255.88,256.89,254.6,256.75,47.72863037558557,41.13270245435333,67.36264825776634
2021-06-10T18:00:00+02:00,256.78,257.46,256.295,256.98,76.72933690039235,54.99136144942377,67.95812686983245
2021-06-10T20:00:00+02:00,257,257.44,256.26,257.24,87.29800990965384,70.58532572854382,68.65436612729626
2021-06-10T22:00:00+02:00,257.06,257.89,257.06,257.89,93.37929925853244,85.80221535619278,70.38677729856158
2021-06-11T14:00:00+02:00,258.07,258.23,256.84,257.71,94.62000510485996,91.76577142434864,69.24545313404772
2021-06-11T16:00:00+02:00,257.69,258.48,257.34,257.43,88.85527339839932,92.28485925393046,67.41423635047542
2021-06-11T18:00:00+02:00,257.425,257.57,256.63,257.15,75.74528661347703,86.406855038912,65.54747354629251
2021-06-11T20:00:00+02:00,257.13,257.92,257.13,257.81,71.85701830962465,78.81919277383356,67.81017240483276
2021-06-11T22:00:00+02:00,257.7,257.79,257.65,257.65,69.83294792431268,72.47841761580469,66.66708903666103
2021-06-14T12:00:00+02:00,258.51,258.57,258.51,258.57,81.40114537893975,74.36370387095891,69.81765491776048
2021-06-14T14:00:00+02:00,258.25,258.65,256.8,257.75,71.10712751093426,74.11374027139546,64.01033033696302
2021-06-14T16:00:00+02:00,257.76,257.99,256.96,257.93,65.78995577920291,72.76607622302554,64.70435562319793
2021-06-14T18:00:00+02:00,257.91,258.44,257.66,258.39,46.92535318172028,61.27414549061905,66.48316902440953
2021-06-14T20:00:00+02:00,258.4,259.95,257.93,259.88,64.19956031577719,58.97162309223336,71.49448011766711
2021-06-15T12:00:00+02:00,259.95,259.95,259.95,259.95,79.59360807222215,63.57284052323978,71.7084935061851
2021-06-15T14:00:00+02:00,260.02,260.02,258.47,259.32,78.9381906278255,74.24378633860819,66.84437615060361
2021-06-15T16:00:00+02:00,259.35,259.71,258.63,259.45,60.00830750936337,72.84670206980358,67.33673363557838
2021-06-15T18:00:00+02:00,259.45,259.58,258.15,258.35,26.674974176030037,55.207157437739546,59.31087203662639
2021-06-15T20:00:00+02:00,258.35,258.78,257.68,258.63,17.86480059104805,34.849360758813724,60.59824738874706
2021-06-16T12:00:00+02:00,258.41,258.41,258.41,258.41,3.4613503761768527,16.00037504775155,59.018228389656294
2021-06-16T14:00:00+02:00,258.47,260.56,258.47,260.05,22.09363435089615,14.473261772706921,66.11168709062547
2021-06-16T16:00:00+02:00,260.08,260.58,258.73,258.79,18.63228397471926,14.729089567263992,57.8297819629208
2021-06-16T18:00:00+02:00,258.79,259.11,258.045,258.62,18.63228397471926,19.786067433444796,56.795990950522594
2021-06-16T20:00:00+02:00,258.5,258.5,254.45,257.49,-2.842170943040401e-14,12.421522649812736,50.35256289982552
2021-06-16T22:00:00+02:00,257.24,257.24,257.24,257.24,-2.960594732333751e-14,6.210761324906307,49.02735500462303
2021-06-17T00:00:00+02:00,255.78,255.78,255.78,255.78,-3.0790185216271006e-14,-1.2395023279370638e-13,42.064660333673984
2021-06-17T14:00:00+02:00,256.13,257.96,256.12,257.8,11.377573250005819,3.792524416668492,52.18290683360994
2021-06-17T16:00:00+02:00,257.81,260.61,257.53,260.49,33.524837885896126,14.967470378633877,61.76055487648761
2021-06-17T18:00:00+02:00,260.54,261.43,259.38,260.915,61.1655437261339,35.35598495401185,63.020798656999965
2021-06-17T20:00:00+02:00,260.965,261.74,260.57,260.99,77.73226374529024,57.47421511910667,63.2509671697194
2021-06-17T22:00:00+02:00,261,261,261,261,84.99836740811084,74.63205829317823,63.28378196840907
2021-06-18T12:00:00+02:00,260.6,260.6,260.6,260.6,83.52175595826003,82.08412903722028,60.93972066998517
2021-06-18T14:00:00+02:00,260.38,261.16,258.75,260.17,78.26817505344741,82.26276613993933,58.4339853544681
2021-06-18T16:00:00+02:00,260.18,262.28,259.49,259.97,69.9109247400202,77.23361858390912,57.254771311363314
2021-06-18T18:00:00+02:00,259.99,261.09,259.82,260.65,72.22942333415101,73.4695077092061,60.19592848400803
2021-06-18T20:00:00+02:00,260.64,261.13,258.93,259.21,65.19548030071282,69.1119427916279,52.031347118861945
2021-06-18T22:00:00+02:00,259.35,259.43,258.8,258.8,56.53256034954163,64.65248799480172,49.95384362954978
2021-06-21T12:00:00+02:00,260.93,260.93,260.45,260.45,52.040775556357296,57.922938735537144,57.33657664749907
2021-06-21T14:00:00+02:00,259.45,260.45,257.96,260.28,58.92427943524414,55.83253844704759,56.413204301240064
2021-06-21T16:00:00+02:00,260.35,263.51,260.23,262.96,79.86441473446496,63.60982324202204,65.77161446496142
2021-06-21T18:00:00+02:00,263.01,263.13,261.69,262.71,86.28048962650382,75.02306126540421,64.38291688250791
2021-06-21T20:00:00+02:00,262.72,262.92,261.89,262.59,92.68227740902053,86.275727256663,63.687810277978095
2021-06-21T22:00:00+02:00,262.68,262.69,262.68,262.69,89.02532012470196,89.329362386742,64.03626709661421
2021-06-22T12:00:00+02:00,263.52,263.52,263.35,263.35,91.951770374663,91.21978930279506,66.3325993934873
2021-06-22T14:00:00+02:00,262.7,264.68,262.44,264.07,96.3430427156814,92.44004440501537,68.68190015291832
2021-06-22T16:00:00+02:00,264.1,264.76,263.38,264.25,99.99999999999996,96.09827103011469,69.25941852239755
2021-06-22T18:00:00+02:00,264.29,264.78,264.17,264.59,99.99999999999996,98.78101423856036,70.37084505107
2021-06-22T20:00:00+02:00,264.59,265.79,264.44,265.52,99.99999999999996,99.99999999999987,73.22268069506931
2021-06-22T22:00:00+02:00,265.51,265.51,265.51,265.51,99.8832188165715,99.96107293885706,73.14115982518385
2021-06-23T12:00:00+02:00,265.58,266.36,265.58,266.32,99.8832188165715,99.92214587771423,75.5186974787737
2021-06-23T14:00:00+02:00,266.32,266.81,265.24,266.14,97.14994456750851,98.97212740021708,73.95208090323968
2021-06-23T16:00:00+02:00,266.16,266.35,264.44,265.34,82.87962454907259,93.30426264438411,67.27251756307251
2021-06-23T18:00:00+02:00,265.34,265.6,264.43,265.27,58.046555571662985,79.3587082294146,66.70478034113441
2021-06-23T20:00:00+02:00,265.26,265.61,264.85,265.27,35.94676084331635,58.957646988017224,66.70478034113441
2021-06-24T12:00:00+02:00,266.56,266.61,266.56,266.61,40.3036419145291,44.765652776502726,71.95870538982703
2021-06-24T14:00:00+02:00,266.7,267.41,265.51,266.8,56.71740941249012,44.32260405677844,72.61847618564828
2021-06-24T16:00:00+02:00,266.81,267.55,266.41,267.14,75.33627415139364,57.45244182613754,73.80616878906612
2021-06-24T18:00:00+02:00,267.14,267.85,266.21,266.43,54.08197636186876,62.04521997525075,67.24652301959088
2021-06-24T20:00:00+02:00,266.4,266.95,266.09,266.62,34.310267295573304,54.57617260294515,68.0645005494786
2021-06-24T22:00:00+02:00,266.6,266.73,266.58,266.73,14.185205515024059,34.19248305748862,68.55413423402794
2021-06-25T12:00:00+02:00,267.38,267.38,266.94,266.94,22.764615884477582,23.753362898358233,69.51506938217588
2021-06-25T14:00:00+02:00,266.91,267.23,265.61,265.82,17.622293096888306,18.1907048321299,59.13584825170772
2021-06-25T16:00:00+02:00,265.77,266.26,264.94,265.82,10.6282257826103,17.00504492132531,59.13584825170772
2021-06-25T18:00:00+02:00,265.81,265.81,264.76,265.31,-3.789561257387201e-14,9.416839626499439,54.813729670520765
2021-06-25T20:00:00+02:00,265.32,266.3,264.9,265.05,-3.789561257387201e-14,3.542741927536657,52.699087925688275
2021-06-25T22:00:00+02:00,264.9,265.13,264.9,265.13,0.9428709424977452,0.3142903141658055,53.296125522499175
2021-06-28T14:00:00+02:00,266.6,268.43,265.98,267.78,24.785317824221362,8.576062922239606,67.79642155508822
2021-06-28T16:00:00+02:00,267.79,268.54,267.45,268.3,51.75905094901456,25.82907990524447,69.77919091325379
2021-06-28T18:00:00+02:00,268.29,268.56,267.74,267.8,71.18519957866049,49.24318945063205,65.59700422219717
2021-06-28T20:00:00+02:00,267.79,268.9,267.65,268.75,73.6468154099036,65.53035531252613,69.3551472872268
2021-06-28T22:00:00+02:00,268.75,268.86,268.72,268.76,79.25282537449783,74.69494678768721,69.39304894394317
2021-06-29T12:00:00+02:00,268.95,268.95,268.95,268.95,92.21713913568745,81.7055933066962,70.14849790624719
2021-06-29T14:00:00+02:00,268.45,269.88,268,269.37,99.24640975605405,90.2387914220797,71.8051640782285
2021-06-29T16:00:00+02:00,269.49,269.93,269,269.83,99.99999999999994,97.15451629724707,73.53735324918961
2021-06-29T18:00:00+02:00,269.85,271.14,269.76,271.11,99.99999999999994,99.74880325201791,77.65174937277331
2021-06-29T20:00:00+02:00,271.13,271.65,271.06,271.48,99.99999999999994,99.99999999999987,78.68347828593367
2021-06-29T22:00:00+02:00,270.98,271.13,270.98,271.13,95.46618499481657,98.4887283316054,75.149225718459
2021-06-30T14:00:00+02:00,270.94,271,269.93,270.2,79.95267699432644,91.80628732971427,66.5902068536879
2021-06-30T16:00:00+02:00,270.21,271.35,270.07,270.27,64.47561198012797,79.9648246564236,66.89582700819167
2021-06-30T18:00:00+02:00,270.27,270.61,269.61,270.46,41.18037585819317,61.86955494421579,67.7579536121308
2021-06-30T20:00:00+02:00,270.48,271.28,270.17,270.85,33.33531351043815,46.3304337829197,69.51303853508543
2021-06-30T22:00:00+02:00,270.91,271,270.91,270.94,26.490315916419547,33.66866842835022,69.91996548478762
2021-07-01T12:00:00+02:00,270.58,270.58,270.58,270.58,20.986033710204378,26.937221045687284,66.11834333626794
2021-07-01T14:00:00+02:00,269.82,270.86,269.64,270.81,14.252456442527611,20.576268689717104,67.34012141435404
2021-07-01T16:00:00+02:00,270.76,271.12,269.96,270.54,3.2411857174113408,12.826558623381034,64.40408319216658
2021-07-01T18:00:00+02:00,270.56,270.83,270.1,270.6,4.099252425036923,7.197631528325217,64.77166339821639
2021-07-01T20:00:00+02:00,270.6,271.8,270.51,271.72,15.85274990873412,7.731062683727386,70.82753336420164
2021-07-01T22:00:00+02:00,271.68,271.7,271.59,271.59,27.369411840754044,15.77380472484162,69.33761216882637
2021-07-02T14:00:00+02:00,272.61,275.17,272.5,274.74,59.8446784664618,34.35561340531658,80.20408577170308
2021-07-02T16:00:00+02:00,274.75,276.48,274.435,276.15,78.18332859868651,55.13247296863404,83.09247625334355
2021-07-02T18:00:00+02:00,276.16,277.14,276.12,277.1,99.99999999999993,79.342669021716,84.71109949520621
2021-07-02T20:00:00+02:00,277.11,278,276.81,277.74,99.99999999999993,92.72777619956206,85.70403340555198
